id,roll,pitch,yaw,x,y,z
0,-1.6180396941154496,3.850054791310944,54.1371061470524,-21.145207725587493,6.803216353976702,70.81653567883897
1,-1.2400481531301861,-1.7135168278815789,-64.75080435823055,0.3963259394491578,-8.642112103124623,74.61773324790923
3,-29.270707260219925,-14.127810341405125,99.2383424553771,14.61658904000319,-2.978557819635886,70.26907950037538
